"data","n","p","lambda0","non_zeros","med_abs","max_abs","acc","sens","spec","sec"
"simulate50_50_3_9_data.csv",1000,101,0,60,1,10,0.873,0.828,0.918,0.675372123718262
"simulate50_50_5_1_data.csv",1000,101,0,56,1,10,0.844,0.849699398797595,0.838323353293413,0.639028072357178
"simulate50_50_5_10_data.csv",1000,101,0,54,1,10,0.824,0.792828685258964,0.855421686746988,0.894814968109131
"simulate50_50_5_2_data.csv",1000,101,0,60,1,10,0.828,0.80083857442348,0.852772466539197,0.890099048614502
"simulate50_50_5_3_data.csv",1000,101,0,90,3,10,0.87,0.881188118811881,0.858585858585859,0.903830051422119
"simulate50_50_5_4_data.csv",1000,101,0,85,3,10,0.856,0.851272015655577,0.860940695296524,0.571303844451904
"simulate50_50_5_5_data.csv",1000,101,0,80,2,10,0.864,0.874751491053678,0.853118712273642,0.594287872314453
"simulate50_50_5_6_data.csv",1000,101,0,80,1,10,0.877,0.888663967611336,0.865612648221344,0.904036998748779
"simulate50_50_5_7_data.csv",1000,101,0,60,1,10,0.851,0.818181818181818,0.883168316831683,0.900635004043579
"simulate50_50_5_8_data.csv",1000,101,0,83,2.5,10,0.868,0.88953488372093,0.84504132231405,0.598639965057373
"simulate50_50_5_9_data.csv",1000,101,0,53,1,10,0.83,0.890688259109312,0.770750988142292,1.14885187149048
